rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_score,min_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month
odds_30plus_score>=0.7_expected>=1500_top3_by_direct_ticket_score,2113,6231,2.948887837198296,623100,580280,-42820,0.9312790884288237,0.9206547905633125,155,0.024875621890547265,0.07335541883577851,0.804258964208185,0.7002093672007326,38.23095811266249,36.7,3057.7652793885773,6620,0.011408285655200938,2026-02
odds_30plus_score>=0.7_expected>=1500_top3_by_direct_ticket_score,2247,6610,2.941700044503783,661000,465590,-195410,0.7043721633888048,0.6945385779122542,125,0.018910741301059002,0.05562972852692479,0.8031423780512145,0.7000703742559707,38.19747352496218,36.6,3051.236186634534,6500,0.013960780944607917,2026-03
odds_30plus_score>=0.7_expected>=1500_top3_by_direct_ticket_score,2318,6791,2.929680759275237,679100,604990,-74110,0.8908702694743043,0.8825357090266529,164,0.024149609777646887,0.07075064710957722,0.8042534256521824,0.7004061822730472,38.009262258872035,36.4,3040.5036525343717,5660,0.00935552653762872,2026-04
odds_30plus_score>=0.7_expected>=1500_top3_by_direct_ticket_score,2294,6728,2.932868352223191,672800,550380,-122420,0.8180439952437575,0.8098989298454221,148,0.021997621878715814,0.06451612903225806,0.8043972748568751,0.7001739551320946,37.95208085612366,36.3,3036.1016230485816,5480,0.009956757149605727,2026-05
odds_30plus_score>=0.7_expected>=1500_top3_by_direct_ticket_score,1964,5774,2.939918533604888,577400,435550,-141850,0.7543297540699688,0.744994804295116,118,0.020436439210252857,0.06008146639511202,0.8035537208525098,0.7000141376845246,38.05244198129546,36.5,3041.577378465021,5390,0.012375157846401101,2026-06
odds_30plus_score>=0.7_expected>=1500_top5_by_direct_ticket_score,2280,10684,4.685964912280702,1068400,877700,-190700,0.8215087982029202,0.8151535005615874,221,0.020685136652938974,0.0969298245614035,0.7889914864346133,0.7000847663267759,40.67910894795956,38.8,3188.344396195861,6790,0.007736128517716759,2026-01
odds_30plus_score>=0.7_expected>=1500_top5_by_direct_ticket_score,2113,9984,4.725035494557501,998400,864700,-133700,0.8660857371794872,0.8594551282051283,221,0.022135416666666668,0.10459062943681968,0.7900294443602883,0.7000918715162318,40.67140424679488,38.9,3192.0502481229946,6620,0.007655834393431248,2026-02
odds_30plus_score>=0.7_expected>=1500_top5_by_direct_ticket_score,2247,10573,4.705384957721407,1057300,862940,-194360,0.816173271540717,0.8084744159651943,211,0.01995649295375012,0.09390298175344905,0.788804807516308,0.7000703742559707,40.694013052113874,38.8,3188.6315794339553,8140,0.009432869029132963,2026-03
odds_30plus_score>=0.7_expected>=1500_top5_by_direct_ticket_score,2318,10877,4.692407247627265,1087700,934440,-153260,0.8590971775305691,0.8526983543256412,242,0.022248781833226074,0.10440034512510785,0.7901085308344706,0.7003710429969227,40.423168152983365,38.5,3172.7761474114045,6960,0.007448311288044176,2026-04
odds_30plus_score>=0.7_expected>=1500_top5_by_direct_ticket_score,2294,10766,4.693112467306015,1076600,891390,-185210,0.8279676760170909,0.8211220509009846,229,0.021270666914360022,0.0998256320836966,0.7904231557743183,0.7001002700675563,40.30352034181683,38.5,3165.0218305148514,7370,0.008267985954520468,2026-05
odds_30plus_score>=0.7_expected>=1500_top5_by_direct_ticket_score,1964,9223,4.696028513238289,922300,715070,-207230,0.7753117206982544,0.7678846362354982,185,0.020058549278976472,0.09419551934826884,0.7902668759207854,0.7000141376845246,40.416567277458526,38.5,3173.681975488532,6850,0.00957948172906149,2026-06
odds_30plus_score>=0.7_expected>=1500_top10_by_direct_ticket_score,2280,17453,7.654824561403509,1745300,1392350,-352950,0.7977711568211768,0.7938463301438148,327,0.01873603391966997,0.14342105263157895,0.7709185356127569,0.7000192588491508,44.59459118776141,42.8,3409.3848740260382,6850,0.004919740007900312,2026-01
odds_30plus_score>=0.7_expected>=1500_top10_by_direct_ticket_score,2113,16588,7.850449597728348,1658800,1422380,-236420,0.8574752833373523,0.851886906197251,335,0.02019532191945985,0.1585423568386181,0.7712919002731944,0.7000033015822704,44.6812876778394,42.8,3417.2482493124157,9270,0.00651724574305038,2026-02
odds_30plus_score>=0.7_expected>=1500_top10_by_direct_ticket_score,2247,17466,7.773030707610147,1746600,1410270,-336330,0.8074373067674339,0.802759647314783,321,0.018378564067330815,0.14285714285714285,0.7704700606630105,0.7000142473232887,44.62621092408107,42.8,3409.6702113368665,8170,0.005793216901728038,2026-03
odds_30plus_score>=0.7_expected>=1500_top10_by_direct_ticket_score,2318,18107,7.811475409836065,1810700,1405490,-405210,0.7762136190423593,0.7720881427072402,339,0.01872204119953609,0.1462467644521139,0.7716757870782107,0.7000136543685186,44.55334953332965,42.7,3409.015150741083,7470,0.005314872393257867,2026-04
odds_30plus_score>=0.7_expected>=1500_top10_by_direct_ticket_score,2294,17924,7.813426329555361,1792400,1454670,-337730,0.8115766569962062,0.8073365320241017,346,0.019303726846686006,0.15082824760244115,0.7720829021092074,0.7000056681829279,44.340688462396784,42.45,3395.1698086574215,7600,0.005224552647679542,2026-05
odds_30plus_score>=0.7_expected>=1500_top10_by_direct_ticket_score,1964,15366,7.823828920570265,1536600,1212530,-324070,0.7890993101653,0.7835480931927632,288,0.018742678641155797,0.14663951120162932,0.7721211816650377,0.7000141376845246,44.36923076923076,42.4,3397.8137341818097,8530,0.007034877487567318,2026-06
odds_30plus_score>=0.7_expected>=1500_top1_by_direct_expected_return,2280,2280,1.0,228000,197670,-30330,0.8669736842105263,0.8309649122807018,35,0.015350877192982455,0.015350877192982455,0.7319274994966285,0.7000192588491508,61.7628947368421,62.45,4506.208837683505,8210,0.041533869580614155,2026-01
odds_30plus_score>=0.7_expected>=1500_top1_by_direct_expected_return,2113,2113,1.0,211300,242670,31370,1.148461902508282,1.1045906294368197,39,0.018457169900615238,0.018457169900615238,0.7312431769629107,0.7000226363841071,62.348130619971606,63.1,4545.3376302036395,9270,0.0382000247249351,2026-02
odds_30plus_score>=0.7_expected>=1500_top1_by_direct_expected_return,2247,2247,1.0,224700,198880,-25820,0.8850912327547842,0.8487316421895861,32,0.014241210502892745,0.014241210502892745,0.7309313276453131,0.7000142473232887,62.099599465954604,62.8,4524.670589155678,8170,0.04108004827031376,2026-03
odds_30plus_score>=0.7_expected>=1500_top1_by_direct_expected_return,2318,2318,1.0,231800,134060,-97740,0.5783433994823124,0.5437014667817084,23,0.00992234685073339,0.00992234685073339,0.7311088651266915,0.7000136543685186,62.51238136324418,62.8,4554.462193621004,8030,0.05989855288676712,2026-04
odds_30plus_score>=0.7_expected>=1500_top1_by_direct_expected_return,2294,2294,1.0,229400,174030,-55370,0.7586312118570183,0.7248474280732345,31,0.013513513513513514,0.013513513513513514,0.7311832145980778,0.7000238799772179,61.89921534437664,62.6,4510.78025851615,7750,0.044532551858874905,2026-05
odds_30plus_score>=0.7_expected>=1500_top1_by_direct_expected_return,1964,1964,1.0,196400,172890,-23510,0.880295315682281,0.8368635437881874,28,0.014256619144602852,0.014256619144602852,0.731099177282949,0.7000312886044441,61.94755600814664,62.6,4514.680958597635,8530,0.049337729191971776,2026-06
odds_30plus_score>=0.7_expected>=1500_top2_by_direct_expected_return,2280,4519,1.9820175438596492,451900,438090,-13810,0.9694401416242532,0.9512724053994247,79,0.01748174374861695,0.03464912280701754,0.7364226390588795,0.7000192588491508,58.45802168621376,59.0,4287.916923077906,8210,0.018740441461800088,2026-01
odds_30plus_score>=0.7_expected>=1500_top2_by_direct_expected_return,2113,4199,1.9872219592995741,419900,441520,21620,1.0514884496308645,1.0294117647058822,75,0.0178613955703739,0.035494557501183154,0.7359979933582135,0.7000226363841071,58.89156942129078,59.8,4317.026316534673,9270,0.020995651386120674,2026-02
odds_30plus_score>=0.7_expected>=1500_top2_by_direct_expected_return,2247,4462,1.9857587894971072,446200,460490,14290,1.032025997310623,1.0137158225011205,80,0.017929179740026894,0.035603026257231864,0.7354018542206869,0.7000142473232887,58.722344240251005,59.4,4300.520851963963,8170,0.017741970509674476,2026-03
odds_30plus_score>=0.7_expected>=1500_top2_by_direct_expected_return,2318,4591,1.9805867126833476,459100,291760,-167340,0.6355042474406447,0.6180135046830756,53,0.011544325854933566,0.02286453839516825,0.7354138751346637,0.7000136543685186,59.087584404269215,59.7,4327.037242352711,8030,0.027522621332602137,2026-04
odds_30plus_score>=0.7_expected>=1500_top2_by_direct_expected_return,2294,4544,1.980819529206626,454400,384210,-70190,0.8455325704225352,0.8284771126760564,72,0.01584507042253521,0.03138622493461203,0.7352148343583775,0.7000095217138618,58.652508802816904,59.4,4294.746129138292,7750,0.02017126050857604,2026-05
odds_30plus_score>=0.7_expected>=1500_top2_by_direct_expected_return,1964,3899,1.985234215885947,389900,312210,-77690,0.8007437804565273,0.7788663759938446,56,0.01436265709156194,0.028513238289205704,0.7353771990087882,0.7000141376845246,58.67255706591433,59.6,4297.609811295933,8530,0.02732135421671311,2026-06
odds_30plus_score>=0.7_expected>=1500_top3_by_direct_expected_return,2280,6691,2.9346491228070177,669100,602160,-66940,0.8999551636526678,0.8876849499327455,112,0.01673890300403527,0.04912280701754386,0.7403278384335918,0.7000192588491508,55.99858018233448,56.2,4125.60476842212,8210,0.013634250033213764,2026-01
odds_30plus_score>=0.7_expected>=1500_top3_by_direct_expected_return,2113,6231,2.948887837198296,623100,617640,-5460,0.9912373615792007,0.9763601348098219,111,0.01781415503129514,0.05253194510175106,0.7398267882172227,0.7000033015822704,56.38191301556732,56.7,4151.354938627998,9270,0.015008742957062367,2026-02
odds_30plus_score>=0.7_expected>=1500_top3_by_direct_expected_return,2247,6610,2.941700044503783,661000,666860,5860,1.0088653555219365,0.9965052950075644,122,0.018456883509833585,0.054294615042278595,0.7396375177866161,0.7000142473232887,56.19402420574887,56.5,4135.6675870844565,8170,0.0122514470803467,2026-03
odds_30plus_score>=0.7_expected>=1500_top3_by_direct_expected_return,2318,6791,2.929680759275237,679100,477070,-202030,0.7025033132086586,0.690678839640701,90,0.01325283463407451,0.03882657463330457,0.7396129725984603,0.7000136543685186,56.58919157708731,56.7,4164.270053931704,8030,0.01683191145953424,2026-04
odds_30plus_score>=0.7_expected>=1500_top3_by_direct_expected_return,2294,6728,2.932868352223191,672800,553960,-118840,0.8233650416171224,0.811846016646849,106,0.015755053507728895,0.046207497820401046,0.7396510645464669,0.7000095217138618,56.21489298454221,56.3,4137.39741773876,7750,0.01399017979637519,2026-05
odds_30plus_score>=0.7_expected>=1500_top3_by_direct_expected_return,1964,5774,2.939918533604888,577400,443950,-133450,0.7688777277450641,0.7541046068583305,84,0.014547973675095255,0.04276985743380855,0.7396036100213249,0.7000141376845246,56.21837547627295,56.7,4137.778234872633,8530,0.01921387543642302,2026-06
odds_30plus_score>=0.7_expected>=1500_top5_by_direct_expected_return,2280,10684,4.685964912280702,1068400,925710,-142690,0.8664451516286035,0.8587607637588918,184,0.017222014226881317,0.08070175438596491,0.7475510252990457,0.7000192588491508,52.45743167353051,52.1,3896.9481614972137,8210,0.00886886822006892,2026-01
odds_30plus_score>=0.7_expected>=1500_top5_by_direct_expected_return,2113,9984,4.725035494557501,998400,906090,-92310,0.9075420673076923,0.8982572115384615,176,0.017628205128205128,0.0832938949361098,0.7466495941556271,0.7000033015822704,52.85634014423078,52.6,3922.3822001914227,9270,0.010230771777637983,2026-02
odds_30plus_score>=0.7_expected>=1500_top5_by_direct_expected_return,2247,10573,4.705384957721407,1057300,960790,-96510,0.9087203253570415,0.9009930956209212,186,0.01759197957060437,0.08277703604806408,0.7467014977236819,0.7000084782162822,52.69447649673697,52.4,3910.1124802471068,8170,0.008503419061397392,2026-03
odds_30plus_score>=0.7_expected>=1500_top5_by_direct_expected_return,2318,10877,4.692407247627265,1087700,800060,-287640,0.7355520823756551,0.7281695320400846,162,0.014893812632159604,0.06988783433994823,0.7466647103099618,0.7000136543685186,53.02826146915509,52.6,3933.9263053824384,8030,0.010036747243956702,2026-04
odds_30plus_score>=0.7_expected>=1500_top5_by_direct_expected_return,2294,10766,4.693112467306015,1076600,913490,-163110,0.8484952628645737,0.8411387702024893,183,0.01699795652981609,0.07977332170880558,0.7467647959379519,0.7000056681829279,52.75195058517555,52.4,3914.5030561704775,7920,0.008670045649103985,2026-05
odds_30plus_score>=0.7_expected>=1500_top5_by_direct_expected_return,1964,9223,4.696028513238289,922300,761590,-160710,0.8257508402905779,0.8165022227041093,151,0.016372113195272688,0.07688391038696538,0.7465402376406848,0.7000141376845246,52.826195381112434,52.6,3919.396904575713,8530,0.011200252104150528,2026-06
odds_30plus_score>=0.7_expected>=1500_top10_by_direct_expected_return,2280,17453,7.654824561403509,1745300,1416840,-328460,0.811803128401994,0.807099066063141,306,0.017532802383544377,0.13421052631578947,0.7588047420353293,0.7000192588491508,48.093714547642236,46.8,3618.9517247834933,8210,0.005794585133113125,2026-01
odds_30plus_score>=0.7_expected>=1500_top10_by_direct_expected_return,2113,16588,7.850449597728348,1658800,1393140,-265660,0.8398480829515312,0.8342597058114299,301,0.018145647455992283,0.14245149077141506,0.7586777238774604,0.7000033015822704,48.245382204002894,47.1,3629.8359533959365,9270,0.006654033334768939,2026-02
odds_30plus_score>=0.7_expected>=1500_top10_by_direct_expected_return,2247,17466,7.773030707610147,1746600,1463130,-283470,0.8377018206801786,0.8330241612275278,311,0.017806023130653843,0.13840676457498888,0.7584938482530186,0.7000084782162822,48.166792625672734,47.0,3622.785742263736,8170,0.005583919405657734,2026-03
odds_30plus_score>=0.7_expected>=1500_top10_by_direct_expected_return,2318,18107,7.811475409836065,1810700,1374390,-436310,0.7590379411277407,0.7546031921356382,307,0.016954768873916164,0.13244176013805004,0.7583910333992936,0.7000136543685186,48.43013199315182,47.1,3641.653918887661,8030,0.005842591986262997,2026-04
odds_30plus_score>=0.7_expected>=1500_top10_by_direct_expected_return,2294,17924,7.813426329555361,1792400,1475050,-317350,0.8229468868556126,0.8185282303057353,323,0.018020531131443873,0.14080209241499564,0.7587377640429618,0.7000056681829279,48.25718589600536,47.0,3630.5249326067146,7920,0.005369309514931697,2026-05
odds_30plus_score>=0.7_expected>=1500_top10_by_direct_expected_return,1964,15366,7.823828920570265,1536600,1249350,-287250,0.8130613041780554,0.8075100872055186,271,0.017636339971365354,0.1379837067209776,0.7583464001717811,0.7000141376845246,48.35382012234805,47.3,3636.4901374105134,8530,0.006827550326169609,2026-06
odds_30plus_score>=0.7_expected>=2000_top1_by_direct_ticket_score,2280,2280,1.0,228000,169680,-58320,0.7442105263157894,0.7231140350877193,49,0.02149122807017544,0.02149122807017544,0.8283573237108555,0.702138680788932,35.288289473684216,33.5,2908.4747070975995,4810,0.02834747760490335,2026-01
odds_30plus_score>=0.7_expected>=2000_top1_by_direct_ticket_score,2113,2113,1.0,211300,184260,-27040,0.8720302886890676,0.8464742072882158,54,0.02555608140085187,0.02555608140085187,0.8298801119207541,0.7030888352641569,35.0970184571699,33.5,2899.3171010096826,5400,0.029306414848583522,2026-02
odds_30plus_score>=0.7_expected>=2000_top1_by_direct_ticket_score,2247,2247,1.0,224700,146830,-77870,0.6534490431686694,0.6325322652425456,43,0.01913662661326213,0.01913662661326213,0.8287431476180405,0.7014930149568377,35.12661326212728,33.6,2898.2785109869365,4700,0.03200980726009671,2026-03
odds_30plus_score>=0.7_expected>=2000_top1_by_direct_ticket_score,2318,2318,1.0,231800,193110,-38690,0.8330888697152717,0.8112597066436583,57,0.02459016393442623,0.02459016393442623,0.8288603172423168,0.7008412272100095,35.02333908541846,33.2,2889.346274486947,5060,0.026202682408989694,2026-04
odds_30plus_score>=0.7_expected>=2000_top1_by_direct_ticket_score,2294,2294,1.0,229400,185220,-44180,0.8074106364428945,0.7864864864864864,53,0.023103748910200523,0.023103748910200523,0.8292741118641728,0.7007370386384302,34.9050566695728,33.2,2881.424221057106,4800,0.02591512795594428,2026-05
odds_30plus_score>=0.7_expected>=2000_top1_by_direct_ticket_score,1964,1964,1.0,196400,143880,-52520,0.7325865580448065,0.7074338085539715,43,0.02189409368635438,0.02189409368635438,0.8272875947542825,0.7029804640921823,34.99938900203666,33.4,2882.947193848483,4940,0.034334167361690295,2026-06
odds_30plus_score>=0.7_expected>=2000_top2_by_direct_ticket_score,2280,4519,1.9820175438596492,451900,336260,-115640,0.7441026775835362,0.7290772294755477,92,0.020358486390794423,0.04035087719298246,0.8133465082250223,0.7000935084394243,36.96789112635539,35.4,2990.977305882028,6790,0.0201927080235532,2026-01
