rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_race_score,min_race_score,avg_ticket_score,min_ticket_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top3_by_ticket_score,216,504,2.3333333333333335,50400,91510,41110,1.8156746031746032,1.5341269841269842,8,0.015873015873015872,0.037037037037037035,0.5382880894902162,0.4000850626210209,0.5442536830716274,0.5004450925577213,116.11666666666666,108.9,6308.927060443822,14190,0.1550650202163698,2026-05
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top3_by_ticket_score,201,492,2.4477611940298507,49200,17630,-31570,0.35833333333333334,0.0,1,0.0020325203252032522,0.004975124378109453,0.566082608334198,0.4003719608759084,0.5427737418054289,0.5003310086741508,116.12560975609756,108.75,6291.020002701082,17630,1.0,2026-06
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top5_by_ticket_score,179,603,3.368715083798883,60300,39530,-20770,0.6555555555555556,0.3451077943615257,3,0.004975124378109453,0.01675977653631285,0.5066676787772444,0.4003747651887742,0.5439239810793732,0.5000002401310523,114.89485903814263,109.7,6238.629535077049,18720,0.4735643814824184,2026-01
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top5_by_ticket_score,169,509,3.0118343195266273,50900,21910,-28990,0.4304518664047151,0.1988212180746562,2,0.003929273084479371,0.011834319526627219,0.5407281123320882,0.4002719116670062,0.5365418123780805,0.5000397302325255,115.15422396856582,109.5,6168.946595778553,11790,0.5381104518484711,2026-02
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top5_by_ticket_score,243,775,3.1893004115226335,77500,71620,-5880,0.9241290322580645,0.7339354838709677,6,0.007741935483870968,0.024691358024691357,0.5459309263076528,0.4007884209160014,0.5407686949294674,0.5000615611447321,116.61316129032258,110.3,6298.9630617502235,14740,0.20580843339849203,2026-03
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top5_by_ticket_score,175,601,3.434285714285714,60100,76610,16510,1.2747088186356073,1.0397670549084859,7,0.011647254575707155,0.04,0.5129309710951211,0.4000830274338122,0.5452953188408798,0.5002733530080914,115.93477537437604,110.1,6308.7273956022555,14120,0.18431014227907583,2026-04
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top5_by_ticket_score,216,647,2.9953703703703702,64700,129760,65060,2.005564142194745,1.774497681607419,11,0.017001545595054096,0.05092592592592592,0.5412032604627647,0.4000850626210209,0.5401263239391857,0.5004207236844309,116.82936630602784,109.4,6300.085317626216,14950,0.11521270036991368,2026-05
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top5_by_ticket_score,201,663,3.298507462686567,66300,17630,-48670,0.2659125188536953,0.0,1,0.0015082956259426848,0.004975124378109453,0.5655468661472808,0.4003719608759084,0.5378247966200552,0.500250099473728,117.13529411764705,110.9,6289.650279622951,17630,1.0,2026-06
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top10_by_ticket_score,179,737,4.11731843575419,73700,64060,-9640,0.8691994572591587,0.6151967435549525,5,0.0067842605156037995,0.027932960893854747,0.5111508287931504,0.4003747651887742,0.5398131841633051,0.5000002401310523,116.54518317503391,111.7,6278.69151921948,18720,0.29222603808929126,2026-01
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top10_by_ticket_score,169,588,3.4792899408284024,58800,21910,-36890,0.3726190476190476,0.17210884353741496,2,0.003401360544217687,0.011834319526627219,0.5396743650461198,0.4002719116670062,0.5334451194651774,0.5000397302325255,116.006462585034,110.45,6178.332931052829,11790,0.5381104518484711,2026-02
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top10_by_ticket_score,243,950,3.909465020576132,95000,71620,-23380,0.7538947368421053,0.5987368421052631,6,0.00631578947368421,0.024691358024691357,0.5471974663932189,0.4007884209160014,0.5367744904956872,0.5000219347873285,118.10378947368422,112.3,6330.254463512194,14740,0.20580843339849203,2026-03
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top10_by_ticket_score,175,742,4.24,74200,98670,24470,1.3297843665768194,1.139487870619946,9,0.012129380053908356,0.05142857142857143,0.5173081845701292,0.4000830274338122,0.5407470197319835,0.5000331208899665,117.3832884097035,111.35,6332.652909484246,14120,0.14310327353805616,2026-04
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top10_by_ticket_score,216,761,3.5231481481481484,76100,129760,53660,1.7051248357424442,1.5086727989487516,11,0.01445466491458607,0.05092592592592592,0.5460378164373357,0.4000850626210209,0.536769418688569,0.5000279219244775,118.37148488830488,110.9,6341.32322194345,14950,0.11521270036991368,2026-05
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top10_by_ticket_score,201,805,4.0049751243781095,80500,17630,-62870,0.21900621118012423,0.0,1,0.0012422360248447205,0.004975124378109453,0.5637703504306473,0.4003719608759084,0.534153456015333,0.5000809699609912,118.62546583850931,113.2,6324.735598460062,17630,1.0,2026-06
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top1_by_expected_return,179,179,1.0,17900,0,-17900,0.0,0.0,0,0.0,0.0,0.5006957766355266,0.4003747651887742,0.53365599643429,0.500387029028132,130.09553072625698,124.4,6922.365658600685,0,0.0,2026-01
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top1_by_expected_return,169,169,1.0,16900,10120,-6780,0.5988165680473373,0.0,1,0.005917159763313609,0.005917159763313609,0.5323565795885816,0.4002719116670062,0.5352445243019479,0.5002044618147159,126.21952662721895,122.3,6735.8406465134185,10120,1.0,2026-02
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top1_by_expected_return,243,243,1.0,24300,24740,440,1.0181069958847737,0.411522633744856,2,0.00823045267489712,0.00823045267489712,0.5442847160670796,0.4007884209160014,0.5351112409716626,0.5002309931328986,130.74197530864197,123.5,6981.919986420077,14740,0.5957962813257882,2026-03
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top1_by_expected_return,175,175,1.0,17500,24550,7050,1.4028571428571428,0.596,2,0.011428571428571429,0.011428571428571429,0.5069315606794347,0.4000830274338122,0.5355829376134047,0.5002733530080914,133.93714285714285,125.9,7143.72974572976,14120,0.5751527494908351,2026-04
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top1_by_expected_return,216,216,1.0,21600,62530,40930,2.8949074074074073,2.202777777777778,5,0.023148148148148147,0.023148148148148147,0.534370039726799,0.4000850626210209,0.5355440256715993,0.5004450925577213,131.21712962962962,123.5,7004.118406707943,14950,0.2390852390852391,2026-05
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top1_by_expected_return,201,201,1.0,20100,17630,-2470,0.8771144278606965,0.0,1,0.004975124378109453,0.004975124378109453,0.5644420574906814,0.4003719608759084,0.531436723915841,0.5001818281544758,131.8393034825871,125.8,6986.860988735178,17630,1.0,2026-06
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top2_by_expected_return,179,323,1.8044692737430168,32300,39530,7230,1.2238390092879257,0.6442724458204334,3,0.009287925696594427,0.01675977653631285,0.5029894602049084,0.4003747651887742,0.5370815910517565,0.5000002401310523,125.17554179566562,120.0,6703.728871526746,18720,0.4735643814824184,2026-01
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top2_by_expected_return,169,296,1.7514792899408285,29600,21910,-7690,0.7402027027027027,0.3418918918918919,2,0.006756756756756757,0.011834319526627219,0.5375038224662292,0.4002719116670062,0.534477477310029,0.5000397302325255,122.12601351351353,118.45,6511.976152264145,11790,0.5381104518484711,2026-02
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top2_by_expected_return,243,433,1.7818930041152263,43300,36380,-6920,0.8401847575057737,0.4997690531177829,3,0.006928406466512702,0.012345679012345678,0.5435813176509603,0.4007884209160014,0.5348858181397843,0.5001588232170903,126.43279445727482,120.0,6749.578924417548,14740,0.4051676745464541,2026-03
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top2_by_expected_return,175,326,1.8628571428571428,32600,34930,2330,1.0714723926380367,0.6383435582822086,3,0.009202453987730062,0.017142857142857144,0.5071085412447383,0.4000830274338122,0.5374266458672283,0.5002733530080914,127.04079754601229,119.6,6802.524514848532,14120,0.40423704551961065,2026-04
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top2_by_expected_return,216,385,1.7824074074074074,38500,87680,49180,2.2774025974025975,1.8890909090909092,7,0.01818181818181818,0.032407407407407406,0.5356787053223756,0.4000850626210209,0.5364754643745864,0.5004450925577213,125.96233766233766,118.7,6739.030371959713,14950,0.17050638686131386,2026-05
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top2_by_expected_return,201,365,1.8159203980099503,36500,17630,-18870,0.483013698630137,0.0,1,0.0027397260273972603,0.004975124378109453,0.5649975126279645,0.4003719608759084,0.5319170064175042,0.5000971022694773,127.49534246575341,121.2,6765.872997916551,17630,1.0,2026-06
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top3_by_expected_return,179,444,2.4804469273743015,44400,52070,7670,1.1727477477477477,0.7511261261261262,4,0.009009009009009009,0.0223463687150838,0.504012480779023,0.4003747651887742,0.5382509460285632,0.5000002401310523,121.9105855855856,116.7,6544.861851335497,18720,0.35951603610524296,2026-01
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top3_by_expected_return,169,389,2.301775147928994,38900,21910,-16990,0.5632390745501286,0.2601542416452442,2,0.005141388174807198,0.011834319526627219,0.5383482614928101,0.4002719116670062,0.534518925211379,0.5000397302325255,120.06786632390745,115.5,6403.450048232096,11790,0.5381104518484711,2026-02
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top3_by_expected_return,243,579,2.382716049382716,57900,60880,2980,1.05146804835924,0.7968911917098446,5,0.008635578583765112,0.0205761316872428,0.5442557549640621,0.4007884209160014,0.5349033600180592,0.5001109746358543,123.87772020725389,118.4,6613.786374231415,14740,0.24211563731931668,2026-03
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top3_by_expected_return,175,442,2.525714285714286,44200,45180,980,1.0221719457013574,0.7027149321266968,4,0.00904977375565611,0.022857142857142857,0.5083137329586904,0.4000830274338122,0.5387978767193599,0.5002733530080914,123.93009049773757,118.0,6656.393925412463,14120,0.31252766710934043,2026-04
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top3_by_expected_return,216,504,2.3333333333333335,50400,129760,79360,2.574603174603175,2.2779761904761906,11,0.021825396825396824,0.05092592592592592,0.5382880894902162,0.4000850626210209,0.5367663643585968,0.5004450925577213,123.28869047619048,116.25,6600.952300922035,14950,0.11521270036991368,2026-05
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top3_by_expected_return,201,492,2.4477611940298507,49200,17630,-31570,0.35833333333333334,0.0,1,0.0020325203252032522,0.004975124378109453,0.566082608334198,0.4003719608759084,0.5323638366143374,0.5000971022694773,124.67459349593496,118.6,6622.220689833094,17630,1.0,2026-06
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top5_by_expected_return,179,603,3.368715083798883,60300,64060,3760,1.0623548922056385,0.7519071310116087,5,0.008291873963515755,0.027932960893854747,0.5066676787772444,0.4003747651887742,0.5382200995936275,0.5000002401310523,119.12620232172472,114.3,6396.905656225747,18720,0.29222603808929126,2026-01
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top5_by_expected_return,169,509,3.0118343195266273,50900,21910,-28990,0.4304518664047151,0.1988212180746562,2,0.003929273084479371,0.011834319526627219,0.5407281123320882,0.4002719116670062,0.5345811140892558,0.5000397302325255,117.51611001964636,112.5,6269.723127503798,11790,0.5381104518484711,2026-02
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top5_by_expected_return,243,775,3.1893004115226335,77500,60880,-16620,0.7855483870967742,0.5953548387096774,5,0.0064516129032258064,0.0205761316872428,0.5459309263076528,0.4007884209160014,0.5363667534325549,0.5000615611447321,120.85006451612902,115.3,6470.650510690885,14740,0.24211563731931668,2026-03
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top5_by_expected_return,175,601,3.434285714285714,60100,55180,-4920,0.9181364392678869,0.6831946755407654,5,0.008319467554076539,0.02857142857142857,0.5129309710951211,0.4000830274338122,0.5396977229425965,0.5000331208899665,120.62745424292847,114.2,6492.251485626476,14120,0.2558898151504168,2026-04
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top5_by_expected_return,216,647,2.9953703703703702,64700,129760,65060,2.005564142194745,1.774497681607419,11,0.017001545595054096,0.05092592592592592,0.5412032604627647,0.4000850626210209,0.5357180221409548,0.5004207236844309,120.80911901081916,113.8,6458.1362128947,14950,0.11521270036991368,2026-05
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top5_by_expected_return,201,663,3.298507462686567,66300,17630,-48670,0.2659125188536953,0.0,1,0.0015082956259426848,0.004975124378109453,0.5655468661472808,0.4003719608759084,0.5329493142747437,0.5000971022694773,121.40784313725491,116.5,6456.908126685847,17630,1.0,2026-06
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top10_by_expected_return,179,737,4.11731843575419,73700,64060,-9640,0.8691994572591587,0.6151967435549525,5,0.0067842605156037995,0.027932960893854747,0.5111508287931504,0.4003747651887742,0.5391060114401672,0.5000002401310523,117.2493894165536,112.1,6307.072336007179,18720,0.29222603808929126,2026-01
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top10_by_expected_return,169,588,3.4792899408284024,58800,21910,-36890,0.3726190476190476,0.17210884353741496,2,0.003401360544217687,0.011834319526627219,0.5396743650461198,0.4002719116670062,0.5334119000096016,0.5000397302325255,116.10782312925171,110.69999999999999,6183.12911934452,11790,0.5381104518484711,2026-02
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top10_by_expected_return,243,950,3.909465020576132,95000,60880,-34120,0.6408421052631579,0.4856842105263158,5,0.005263157894736842,0.0205761316872428,0.5471974663932189,0.4007884209160014,0.5361026261756767,0.5000219347873285,118.78421052631579,112.9,6358.1458851016605,14740,0.24211563731931668,2026-03
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top10_by_expected_return,175,742,4.24,74200,88210,14010,1.1888140161725067,0.9985175202156334,8,0.01078167115902965,0.045714285714285714,0.5173081845701292,0.4000830274338122,0.5395492820264349,0.5000331208899665,118.66010781671159,112.4,6385.539079452548,14120,0.16007255413218455,2026-04
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top10_by_expected_return,216,761,3.5231481481481484,76100,129760,53660,1.7051248357424442,1.5086727989487516,11,0.01445466491458607,0.05092592592592592,0.5460378164373357,0.4000850626210209,0.5359816785690088,0.5000279219244775,119.13784494086727,112.0,6372.505145489484,14950,0.11521270036991368,2026-05
odds_100_500_race>=0.4_score>=0.5_expected>=5000_top10_by_expected_return,201,805,4.0049751243781095,80500,17630,-62870,0.21900621118012423,0.0,1,0.0012422360248447205,0.004975124378109453,0.5637703504306473,0.4003719608759084,0.5335638877425446,0.5000809699609912,119.33031055900621,113.8,6354.241918492969,17630,1.0,2026-06
odds_100_500_race>=0.4_score>=0.5_expected>=10000_top1_by_ticket_score,6,6,1.0,600,0,-600,0.0,0.0,0,0.0,0.0,0.5642941111704302,0.4531063809712437,0.5539878900655064,0.5186010205253324,195.4333333333333,198.0,10724.076373889815,0,0.0,2026-01
odds_100_500_race>=0.4_score>=0.5_expected>=10000_top1_by_ticket_score,3,3,1.0,300,0,-300,0.0,0.0,0,0.0,0.0,0.5812170162527691,0.4944480427134251,0.5217781183232643,0.5118942119728985,219.1,219.4,11425.58215605542,0,0.0,2026-02
odds_100_500_race>=0.4_score>=0.5_expected>=10000_top1_by_ticket_score,13,13,1.0,1300,0,-1300,0.0,0.0,0,0.0,0.0,0.5795325686845103,0.4500999430656554,0.539519941012017,0.5117436458614315,202.86153846153846,201.8,10907.488916825507,0,0.0,2026-03
odds_100_500_race>=0.4_score>=0.5_expected>=10000_top1_by_ticket_score,7,7,1.0,700,0,-700,0.0,0.0,0,0.0,0.0,0.5641394162990364,0.4406503606218523,0.5201654387471183,0.5045692122442827,238.90000000000003,218.7,12395.763951120927,0,0.0,2026-04
odds_100_500_race>=0.4_score>=0.5_expected>=10000_top1_by_ticket_score,8,8,1.0,800,0,-800,0.0,0.0,0,0.0,0.0,0.5068907156353313,0.4028766308264057,0.5451548033682885,0.5039993019264025,223.21249999999998,205.35,12146.522189755884,0,0.0,2026-05
odds_100_500_race>=0.4_score>=0.5_expected>=10000_top1_by_ticket_score,4,4,1.0,400,0,-400,0.0,0.0,0,0.0,0.0,0.5746264269787588,0.5378046104774766,0.5274184071302674,0.5001818281544758,225.75,204.45,12058.078693048454,0,0.0,2026-06
odds_100_500_race>=0.4_score>=0.5_expected>=10000_top2_by_ticket_score,6,7,1.1666666666666667,700,0,-700,0.0,0.0,0,0.0,0.0,0.569513468716932,0.4531063809712437,0.5588128104321581,0.5186010205253324,192.04285714285714,197.6,10633.762499233071,0,0.0,2026-01
odds_100_500_race>=0.4_score>=0.5_expected>=10000_top2_by_ticket_score,3,3,1.0,300,0,-300,0.0,0.0,0,0.0,0.0,0.5812170162527691,0.4944480427134251,0.5217781183232643,0.5118942119728985,219.1,219.4,11425.58215605542,0,0.0,2026-02
odds_100_500_race>=0.4_score>=0.5_expected>=10000_top2_by_ticket_score,13,15,1.1538461538461537,1500,0,-1500,0.0,0.0,0,0.0,0.0,0.5891749490453931,0.4500999430656554,0.5426624153245059,0.5117436458614315,200.42666666666668,201.8,10828.199952844223,0,0.0,2026-03
odds_100_500_race>=0.4_score>=0.5_expected>=10000_top2_by_ticket_score,7,8,1.1428571428571428,800,0,-800,0.0,0.0,0,0.0,0.0,0.5793653245796364,0.4406503606218523,0.5185591310088732,0.5045692122442827,233.8,218.64999999999998,12102.532168633728,0,0.0,2026-04
odds_100_500_race>=0.4_score>=0.5_expected>=10000_top2_by_ticket_score,8,11,1.375,1100,0,-1100,0.0,0.0,0,0.0,0.0,0.5211371775283956,0.4028766308264057,0.5388808427141527,0.5039993019264025,226.5,205.0,12171.918378148646,0,0.0,2026-05
odds_100_500_race>=0.4_score>=0.5_expected>=10000_top2_by_ticket_score,4,5,1.25,500,0,-500,0.0,0.0,0,0.0,0.0,0.5734243960833685,0.5378046104774766,0.5362820997223808,0.5001818281544758,234.44,205.7,12724.694263007821,0,0.0,2026-06
