rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_race_score,min_race_score,avg_score,min_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month
odds_300_3000_race>=0.5_score>=0.2_expected>=1000_top5_by_direct_expected_return,42,139,3.3095238095238093,13900,124940,111040,8.988489208633094,0.0,1,0.007194244604316547,0.023809523809523808,1.0,1.0,0.2413822904576236,0.2000121509149326,544.2625899280575,402.0,13085.154361483752,124940,1.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=1000_top5_by_direct_expected_return,38,165,4.342105263157895,16500,0,-16500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2454743921293977,0.20007253220642,634.0078787878788,445.0,15416.064364629363,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=1000_top5_by_direct_expected_return,42,173,4.119047619047619,17300,122920,105620,7.105202312138728,0.0,1,0.005780346820809248,0.023809523809523808,1.0,1.0,0.24205228853115282,0.2000175157395276,690.6242774566474,432.3,16735.558339806765,122920,1.0,2026-06
odds_300_3000_race>=0.5_score>=0.2_expected>=1000_top10_by_direct_expected_return,50,286,5.72,28600,0,-28600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.23478506098553809,0.2002596949400417,525.7346153846154,379.0,12256.351012872197,0,0.0,2026-01
odds_300_3000_race>=0.5_score>=0.2_expected>=1000_top10_by_direct_expected_return,43,272,6.325581395348837,27200,0,-27200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.24479695814609007,0.2000200586662562,556.1672794117648,402.0,13452.575042762335,0,0.0,2026-02
odds_300_3000_race>=0.5_score>=0.2_expected>=1000_top10_by_direct_expected_return,41,245,5.975609756097561,24500,102350,77850,4.177551020408163,0.0,1,0.004081632653061225,0.024390243902439025,1.0,1.0,0.23172775239374901,0.2004703698133538,518.0681632653062,372.9,11851.167036444644,102350,1.0,2026-03
odds_300_3000_race>=0.5_score>=0.2_expected>=1000_top10_by_direct_expected_return,42,216,5.142857142857143,21600,124940,103340,5.784259259259259,0.0,1,0.004629629629629629,0.023809523809523808,1.0,1.0,0.2384772219872426,0.2000121509149326,485.63101851851854,382.5,11554.598722739835,124940,1.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=1000_top10_by_direct_expected_return,38,286,7.526315789473684,28600,0,-28600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2430297829593105,0.20007253220642,549.1237762237762,405.0,13213.797031477365,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=1000_top10_by_direct_expected_return,42,272,6.476190476190476,27200,238340,211140,8.7625,4.243382352941176,2,0.007352941176470588,0.047619047619047616,1.0,1.0,0.2383307791671988,0.2000175157395276,668.5908088235293,415.5,15857.862121597356,122920,0.5157338256272552,2026-06
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top1_by_direct_ticket_score,50,50,1.0,5000,0,-5000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2687798176605786,0.2022816096831738,373.34799999999996,345.5,10137.539180864995,0,0.0,2026-01
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top1_by_direct_ticket_score,43,43,1.0,4300,0,-4300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2855031403191132,0.205561454142946,414.2627906976744,362.7,11957.02474309964,0,0.0,2026-02
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top1_by_direct_ticket_score,41,41,1.0,4100,0,-4100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2671471426978846,0.2038749720331262,410.54390243902446,352.2,10914.089397380683,0,0.0,2026-03
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top1_by_direct_ticket_score,42,42,1.0,4200,0,-4200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.26483839614432875,0.2054763873825486,467.1166666666667,360.04999999999995,12375.094290742873,0,0.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top1_by_direct_ticket_score,38,38,1.0,3800,0,-3800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29247738493588804,0.2013398230670584,454.22368421052624,358.35,13463.908107735027,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top1_by_direct_ticket_score,42,42,1.0,4200,0,-4200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2815142593371319,0.2013008351667791,463.3285714285714,345.3,13492.472858143718,0,0.0,2026-06
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top2_by_direct_ticket_score,50,90,1.8,9000,0,-9000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.26214240687561874,0.2022816096831738,394.5033333333333,343.54999999999995,10408.488126221735,0,0.0,2026-01
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top2_by_direct_ticket_score,43,81,1.8837209302325582,8100,0,-8100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.27588897107095506,0.205561454142946,444.25308641975306,360.5,12202.209791439216,0,0.0,2026-02
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top2_by_direct_ticket_score,41,77,1.8780487804878048,7700,0,-7700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.25718420066071934,0.2007642628590173,414.012987012987,353.7,10631.781564724957,0,0.0,2026-03
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top2_by_direct_ticket_score,42,73,1.7380952380952381,7300,124940,117640,17.115068493150684,0.0,1,0.0136986301369863,0.023809523809523808,1.0,1.0,0.25787450232869774,0.201054174860633,462.6027397260274,358.6,12041.730799421388,124940,1.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top2_by_direct_ticket_score,38,73,1.9210526315789473,7300,0,-7300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28315786549232597,0.2013398230670584,460.6397260273972,355.9,13302.486660943043,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top2_by_direct_ticket_score,42,80,1.9047619047619047,8000,0,-8000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.272004840016704,0.2013008351667791,475.55499999999995,345.9,13329.585858293378,0,0.0,2026-06
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top3_by_direct_ticket_score,50,128,2.56,12800,0,-12800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.25665064100540463,0.2020521593285866,399.30703125,347.35,10302.967775759487,0,0.0,2026-01
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top3_by_direct_ticket_score,43,116,2.697674418604651,11600,0,-11600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.26936828392531886,0.205561454142946,434.4362068965517,358.75,11676.009715042852,0,0.0,2026-02
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top3_by_direct_ticket_score,41,108,2.6341463414634148,10800,0,-10800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.25142059818128853,0.2007642628590173,414.02685185185186,351.0,10405.580732902137,0,0.0,2026-03
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top3_by_direct_ticket_score,42,99,2.357142857142857,9900,124940,115040,12.62020202020202,0.0,1,0.010101010101010102,0.023809523809523808,1.0,1.0,0.2546446310586968,0.201054174860633,443.1858585858587,354.4,11397.364800920403,124940,1.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top3_by_direct_ticket_score,38,107,2.8157894736842106,10700,0,-10700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.27492633316257636,0.2013398230670584,441.1214953271029,349.3,12367.277210103483,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top3_by_direct_ticket_score,42,114,2.7142857142857144,11400,0,-11400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2657794591422487,0.2013008351667791,447.13508771929827,342.9,12235.990807663198,0,0.0,2026-06
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top5_by_direct_ticket_score,50,188,3.76,18800,0,-18800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2507861706552858,0.2002596949400417,408.80691489361703,351.05,10284.483059360527,0,0.0,2026-01
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top5_by_direct_ticket_score,43,175,4.069767441860465,17500,0,-17500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.26102897167546546,0.2011300875295917,425.0925714285715,358.2,11121.159711880062,0,0.0,2026-02
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top5_by_direct_ticket_score,41,158,3.8536585365853657,15800,0,-15800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.24523659309340826,0.2007642628590173,428.8164556962025,353.7,10457.339052560834,0,0.0,2026-03
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top5_by_direct_ticket_score,42,139,3.3095238095238093,13900,124940,111040,8.988489208633094,0.0,1,0.007194244604316547,0.023809523809523808,1.0,1.0,0.2503857699653605,0.2000121509149326,443.2510791366906,362.6,11157.358031992375,124940,1.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top5_by_direct_ticket_score,38,165,4.342105263157895,16500,0,-16500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.26544694880900105,0.201258642699053,444.92909090909086,354.5,11956.11602811915,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top5_by_direct_ticket_score,42,173,4.119047619047619,17300,0,-17300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.25785724620017625,0.2002938965981532,445.36416184971097,349.5,11785.847400248998,0,0.0,2026-06
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top10_by_direct_ticket_score,50,286,5.72,28600,0,-28600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2432047814250794,0.2002596949400417,415.4048951048951,354.65,10154.737279273293,0,0.0,2026-01
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top10_by_direct_ticket_score,43,272,6.325581395348837,27200,0,-27200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2533739755240006,0.2000200586662562,469.9375,362.3,11842.653110390944,0,0.0,2026-02
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top10_by_direct_ticket_score,41,245,5.975609756097561,24500,0,-24500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.23685552544777844,0.2004703698133538,471.2448979591837,360.1,11019.775615325832,0,0.0,2026-03
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top10_by_direct_ticket_score,42,216,5.142857142857143,21600,124940,103340,5.784259259259259,0.0,1,0.004629629629629629,0.023809523809523808,1.0,1.0,0.24129940735815028,0.2000121509149326,456.5361111111111,370.2,11029.481207733057,124940,1.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top10_by_direct_ticket_score,38,286,7.526315789473684,28600,0,-28600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2506833483146737,0.2003807414819735,449.01118881118884,362.25,11319.45626809604,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top10_by_direct_ticket_score,42,272,6.476190476190476,27200,122920,95720,4.519117647058824,0.0,1,0.003676470588235294,0.023809523809523808,1.0,1.0,0.2495535392730315,0.2002938965981532,485.6198529411765,362.4,12281.11125355129,122920,1.0,2026-06
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top1_by_direct_expected_return,50,50,1.0,5000,0,-5000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2463177340354918,0.2002596949400417,655.8120000000001,414.9,15919.246026178287,0,0.0,2026-01
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top1_by_direct_expected_return,43,43,1.0,4300,0,-4300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2518275492298166,0.2010773336433485,791.8186046511629,493.6,19460.07666383497,0,0.0,2026-02
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top1_by_direct_expected_return,41,41,1.0,4100,102350,98250,24.963414634146343,0.0,1,0.024390243902439025,0.024390243902439025,1.0,1.0,0.2405081742724063,0.2006686751252078,661.5048780487805,444.7,15698.180224476479,102350,1.0,2026-03
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top1_by_direct_expected_return,42,42,1.0,4200,0,-4200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.24265645580987724,0.204473952801557,637.9261904761905,453.25,15514.220822548556,0,0.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top1_by_direct_expected_return,38,38,1.0,3800,0,-3800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.25860735489741415,0.2007583147622678,736.7868421052631,477.4,18982.252032737335,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top1_by_direct_expected_return,42,42,1.0,4200,0,-4200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.25738453179343956,0.2011456034203284,774.5738095238095,472.4,19863.31464814915,0,0.0,2026-06
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top2_by_direct_expected_return,50,90,1.8,9000,0,-9000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.24043496874241704,0.2002596949400417,620.2655555555557,403.75,14774.132100351737,0,0.0,2026-01
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top2_by_direct_expected_return,43,81,1.8837209302325582,8100,0,-8100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2488981111356504,0.2002433056845402,713.7358024691358,436.4,17456.572460981184,0,0.0,2026-02
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top2_by_direct_expected_return,41,77,1.8780487804878048,7700,102350,94650,13.292207792207792,0.0,1,0.012987012987012988,0.024390243902439025,1.0,1.0,0.2345721247565676,0.2004703698133538,645.7493506493507,417.6,14949.390307542042,102350,1.0,2026-03
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top2_by_direct_expected_return,42,73,1.7380952380952381,7300,124940,117640,17.115068493150684,0.0,1,0.0136986301369863,0.023809523809523808,1.0,1.0,0.24078964697788988,0.2000355243673282,599.6506849315068,421.9,14404.6904063958,124940,1.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top2_by_direct_expected_return,38,73,1.9210526315789473,7300,0,-7300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.25188188293680075,0.2007583147622678,708.2794520547944,475.9,17776.873786465734,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top2_by_direct_expected_return,42,80,1.9047619047619047,8000,0,-8000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.24910221076970912,0.2011456034203284,752.99125,451.85,18620.454324212682,0,0.0,2026-06
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top3_by_direct_expected_return,50,128,2.56,12800,0,-12800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2406643043523646,0.2002596949400417,591.628125,395.85,14045.1575952171,0,0.0,2026-01
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top3_by_direct_expected_return,43,116,2.697674418604651,11600,0,-11600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2474719946505635,0.2002433056845402,670.768103448276,432.25,16370.16626680446,0,0.0,2026-02
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top3_by_direct_expected_return,41,108,2.6341463414634148,10800,102350,91550,9.476851851851851,0.0,1,0.009259259259259259,0.024390243902439025,1.0,1.0,0.23438682629982552,0.2004703698133538,615.5759259259257,416.15,14186.639956454661,102350,1.0,2026-03
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top3_by_direct_expected_return,42,99,2.357142857142857,9900,124940,115040,12.62020202020202,0.0,1,0.010101010101010102,0.023809523809523808,1.0,1.0,0.24293569583509797,0.2000355243673282,568.239393939394,406.8,13818.084624077475,124940,1.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top3_by_direct_expected_return,38,107,2.8157894736842106,10700,0,-10700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.24921640204608936,0.20007253220642,672.9757009345792,457.9,16691.118603965886,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top3_by_direct_expected_return,42,114,2.7142857142857144,11400,122920,111520,10.782456140350877,0.0,1,0.008771929824561403,0.023809523809523808,1.0,1.0,0.24469402387447936,0.2000400479025765,723.9122807017543,442.8,17654.50275419462,122920,1.0,2026-06
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top5_by_direct_expected_return,50,188,3.76,18800,0,-18800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2375596418408676,0.2002596949400417,559.7244680851064,389.95,13147.888057646758,0,0.0,2026-01
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top5_by_direct_expected_return,43,175,4.069767441860465,17500,0,-17500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.24499062634452448,0.2002433056845402,617.2371428571429,414.1,14943.896936359959,0,0.0,2026-02
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top5_by_direct_expected_return,41,158,3.8536585365853657,15800,102350,86550,6.477848101265823,0.0,1,0.006329113924050633,0.024390243902439025,1.0,1.0,0.23358012199740558,0.2004703698133538,575.8088607594937,402.55,13231.131371711928,102350,1.0,2026-03
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top5_by_direct_expected_return,42,139,3.3095238095238093,13900,124940,111040,8.988489208633094,0.0,1,0.007194244604316547,0.023809523809523808,1.0,1.0,0.2413822904576236,0.2000121509149326,544.2625899280575,402.0,13085.154361483752,124940,1.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top5_by_direct_expected_return,38,165,4.342105263157895,16500,0,-16500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2454743921293977,0.20007253220642,634.0078787878788,445.0,15416.064364629363,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top5_by_direct_expected_return,42,173,4.119047619047619,17300,122920,105620,7.105202312138728,0.0,1,0.005780346820809248,0.023809523809523808,1.0,1.0,0.24205228853115282,0.2000175157395276,690.6242774566474,432.3,16735.558339806765,122920,1.0,2026-06
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top10_by_direct_expected_return,50,286,5.72,28600,0,-28600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.23478506098553809,0.2002596949400417,525.7346153846154,379.0,12256.351012872197,0,0.0,2026-01
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top10_by_direct_expected_return,43,272,6.325581395348837,27200,0,-27200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.24479695814609007,0.2000200586662562,556.1672794117648,402.0,13452.575042762335,0,0.0,2026-02
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top10_by_direct_expected_return,41,245,5.975609756097561,24500,102350,77850,4.177551020408163,0.0,1,0.004081632653061225,0.024390243902439025,1.0,1.0,0.23172775239374901,0.2004703698133538,518.0681632653062,372.9,11851.167036444644,102350,1.0,2026-03
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top10_by_direct_expected_return,42,216,5.142857142857143,21600,124940,103340,5.784259259259259,0.0,1,0.004629629629629629,0.023809523809523808,1.0,1.0,0.2384772219872426,0.2000121509149326,485.63101851851854,382.5,11554.598722739835,124940,1.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top10_by_direct_expected_return,38,286,7.526315789473684,28600,0,-28600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2430297829593105,0.20007253220642,549.1237762237762,405.0,13213.797031477365,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top10_by_direct_expected_return,42,272,6.476190476190476,27200,238340,211140,8.7625,4.243382352941176,2,0.007352941176470588,0.047619047619047616,1.0,1.0,0.2383307791671988,0.2000175157395276,668.5908088235293,415.5,15857.862121597356,122920,0.5157338256272552,2026-06
odds_300_3000_race>=0.5_score>=0.2_expected>=5000_top1_by_direct_ticket_score,50,50,1.0,5000,0,-5000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2687798176605786,0.2022816096831738,373.34799999999996,345.5,10137.539180864995,0,0.0,2026-01
odds_300_3000_race>=0.5_score>=0.2_expected>=5000_top1_by_direct_ticket_score,43,43,1.0,4300,0,-4300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2855031403191132,0.205561454142946,414.2627906976744,362.7,11957.02474309964,0,0.0,2026-02
odds_300_3000_race>=0.5_score>=0.2_expected>=5000_top1_by_direct_ticket_score,41,41,1.0,4100,0,-4100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2671471426978846,0.2038749720331262,410.54390243902446,352.2,10914.089397380683,0,0.0,2026-03
odds_300_3000_race>=0.5_score>=0.2_expected>=5000_top1_by_direct_ticket_score,42,42,1.0,4200,0,-4200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.26483839614432875,0.2054763873825486,467.1166666666667,360.04999999999995,12375.094290742873,0,0.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=5000_top1_by_direct_ticket_score,38,38,1.0,3800,0,-3800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29247738493588804,0.2013398230670584,454.22368421052624,358.35,13463.908107735027,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=5000_top1_by_direct_ticket_score,42,42,1.0,4200,0,-4200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2815142593371319,0.2013008351667791,463.3285714285714,345.3,13492.472858143718,0,0.0,2026-06
odds_300_3000_race>=0.5_score>=0.2_expected>=5000_top2_by_direct_ticket_score,50,90,1.8,9000,0,-9000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.26214240687561874,0.2022816096831738,394.5033333333333,343.54999999999995,10408.488126221735,0,0.0,2026-01
odds_300_3000_race>=0.5_score>=0.2_expected>=5000_top2_by_direct_ticket_score,43,81,1.8837209302325582,8100,0,-8100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.27588897107095506,0.205561454142946,444.25308641975306,360.5,12202.209791439216,0,0.0,2026-02
odds_300_3000_race>=0.5_score>=0.2_expected>=5000_top2_by_direct_ticket_score,41,77,1.8780487804878048,7700,0,-7700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.25718420066071934,0.2007642628590173,414.012987012987,353.7,10631.781564724957,0,0.0,2026-03
odds_300_3000_race>=0.5_score>=0.2_expected>=5000_top2_by_direct_ticket_score,42,73,1.7380952380952381,7300,124940,117640,17.115068493150684,0.0,1,0.0136986301369863,0.023809523809523808,1.0,1.0,0.25787450232869774,0.201054174860633,462.6027397260274,358.6,12041.730799421388,124940,1.0,2026-04
odds_300_3000_race>=0.5_score>=0.2_expected>=5000_top2_by_direct_ticket_score,38,73,1.9210526315789473,7300,0,-7300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28315786549232597,0.2013398230670584,460.6397260273972,355.9,13302.486660943043,0,0.0,2026-05
odds_300_3000_race>=0.5_score>=0.2_expected>=5000_top2_by_direct_ticket_score,42,80,1.9047619047619047,8000,0,-8000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.272004840016704,0.2013008351667791,475.55499999999995,345.9,13329.585858293378,0,0.0,2026-06
